source,case_id,complexity,model,method,metric,score,diagram_name
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Completeness,4.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Correctness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Understandability,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Terminology alignment,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Completeness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Correctness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Understandability,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_80_staff_member_class,medium,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,2.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,2.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_52_microwave_oven,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,1.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,1.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,2.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,2.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,2.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,2.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,1.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,1.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,1.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,1.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_59_atm_1,simple,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,1.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Completeness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Correctness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Understandability,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Completeness,4.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Correctness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Understandability,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Completeness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Correctness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Understandability,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_65_plane,simple,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
rag_ablation_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG [examples only],Completeness,5.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG [examples only],Correctness,4.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG [examples only],Understandability,5.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_01_healthcare_portal,complex,Qwen 2.5 7B Instruct,RAG [examples only],Terminology alignment,5.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_12_business_process_outsourcing_bpo_management_system_2,medium,Llama 3.1 8B Instruct,RAG [rules only],Completeness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_12_business_process_outsourcing_bpo_management_system_2,medium,Llama 3.1 8B Instruct,RAG [rules only],Correctness,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_12_business_process_outsourcing_bpo_management_system_2,medium,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_12_business_process_outsourcing_bpo_management_system_2,medium,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [examples only],Completeness,2.0,llama_3_1_8b_instruct__rag_examples_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [examples only],Correctness,3.0,llama_3_1_8b_instruct__rag_examples_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [examples only],Understandability,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [examples only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [rules only],Completeness,3.0,llama_3_1_8b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [rules only],Correctness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,2.0,qwen25_7b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,3.0,qwen25_7b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,3.0,qwen25_7b_instruct__rag_rules_only__run_01.png
rag_ablation_human_evaluation,case_28_ott_based_system_mini_reel,medium,Llama 3.1 8B Instruct,RAG [rules only],Completeness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_28_ott_based_system_mini_reel,medium,Llama 3.1 8B Instruct,RAG [rules only],Correctness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_28_ott_based_system_mini_reel,medium,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_28_ott_based_system_mini_reel,medium,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_33_farm_management_system,complex,Qwen 2.5 7B Instruct,RAG [theory only],Completeness,5.0,qwen25_7b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_33_farm_management_system,complex,Qwen 2.5 7B Instruct,RAG [theory only],Correctness,5.0,qwen25_7b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_33_farm_management_system,complex,Qwen 2.5 7B Instruct,RAG [theory only],Understandability,5.0,qwen25_7b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_33_farm_management_system,complex,Qwen 2.5 7B Instruct,RAG [theory only],Terminology alignment,5.0,qwen25_7b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [rules only],Completeness,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [rules only],Correctness,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [theory only],Completeness,5.0,llama_3_1_8b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [theory only],Correctness,3.0,llama_3_1_8b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [theory only],Understandability,5.0,llama_3_1_8b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_34_green_rides,medium,Llama 3.1 8B Instruct,RAG [theory only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_theory_only__run_01
rag_ablation_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,RAG [examples only],Completeness,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,RAG [examples only],Correctness,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,RAG [examples only],Understandability,4.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,RAG [examples only],Terminology alignment,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,RAG [rules only],Completeness,3.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,RAG [rules only],Correctness,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,RAG [rules only],Understandability,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,RAG [rules only],Terminology alignment,4.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Mistral,RAG [rules only],Completeness,2.0,mistral__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Mistral,RAG [rules only],Correctness,2.0,mistral__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Mistral,RAG [rules only],Understandability,3.0,mistral__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Mistral,RAG [rules only],Terminology alignment,4.0,mistral__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,3.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_39_website_development,medium,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [examples only],Completeness,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [examples only],Correctness,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [examples only],Understandability,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [examples only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [rules only],Completeness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [rules only],Correctness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
