llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Mistral,rag,case_12_business_process_outsourcing_bpo_management_system_2,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_12_business_process_outsourcing_bpo_management_system_2\run_01.puml,dataset\case_12_business_process_outsourcing_bpo_management_system_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""search and display"",""Search users"",""Choose category"",""Choose rate range""]","[""ChangePassword"",""Enter new password"",""Enter old password"",""Login"",""Project"",""Registration"",""User""]","[{""ground_truth_state"":""Search users"",""candidate_state"":""User"",""ground_truth_normalized"":""search user"",""candidate_normalized"":""user"",""similarity"":0.636854,""match_type"":""relaxed""}]","[""search and display"",""Choose category"",""Choose rate range""]","[""ChangePassword"",""Enter new password"",""Enter old password"",""Login"",""Project"",""Registration""]",4,7,1,3,6,0.142857,0.25,0.181818
Qwen_2.5_7B,rag,case_12_business_process_outsourcing_bpo_management_system_2,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_12_business_process_outsourcing_bpo_management_system_2\run_01.puml,dataset\case_12_business_process_outsourcing_bpo_management_system_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""search and display"",""Search users"",""Choose category"",""Choose rate range""]","[""AcceptOrDeclineRequest"",""BPOUpdateProgress"",""ClientDecision"",""MakePayment"",""RestartProcess"",""SaveProjectDetails"",""SearchFilterCategory"",""SearchPriceRange"",""SearchProjectCategory"",""TrackProjectProgress"",""UploadFinalProject"",""UploadRequest"",""DisplayMatchingUsers""]","[{""ground_truth_state"":""search and display"",""candidate_state"":""SearchFilterCategory"",""ground_truth_normalized"":""search and view"",""candidate_normalized"":""search filter category"",""similarity"":0.544173,""match_type"":""relaxed""},{""ground_truth_state"":""Search users"",""candidate_state"":""DisplayMatchingUsers"",""ground_truth_normalized"":""search user"",""candidate_normalized"":""view matching user"",""similarity"":0.585992,""match_type"":""relaxed""},{""ground_truth_state"":""Choose category"",""candidate_state"":""SearchProjectCategory"",""ground_truth_normalized"":""select category"",""candidate_normalized"":""search project category"",""similarity"":0.490962,""match_type"":""relaxed""}]","[""Choose rate range""]","[""AcceptOrDeclineRequest"",""BPOUpdateProgress"",""ClientDecision"",""MakePayment"",""RestartProcess"",""SaveProjectDetails"",""SearchPriceRange"",""TrackProjectProgress"",""UploadFinalProject"",""UploadRequest""]",4,13,3,1,10,0.230769,0.75,0.352941
DeepSeek_R1_14B,few_shot,case_15_e_ticketing_for_bus,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_15_e_ticketing_for_bus\run_01.puml,dataset\case_15_e_ticketing_for_bus\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""CheckStatus"",""Confirmation"",""Login"",""LoginStart"",""Logout"",""ManageAccount"",""Payment"",""Register"",""Reservation""]","[""AccountManagement"",""LoggedIn"",""LoggedOut"",""Registered"",""TicketBooking"",""Unregistered""]","[{""ground_truth_state"":""Login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Logout"",""candidate_state"":""LoggedOut"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""ManageAccount"",""candidate_state"":""AccountManagement"",""ground_truth_normalized"":""manage account"",""candidate_normalized"":""account management"",""similarity"":0.851373,""match_type"":""strict""},{""ground_truth_state"":""Register"",""candidate_state"":""Registered"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Reservation"",""candidate_state"":""TicketBooking"",""ground_truth_normalized"":""reservation"",""candidate_normalized"":""ticket booking"",""similarity"":0.600915,""match_type"":""relaxed""}]","[""CheckStatus"",""Confirmation"",""LoginStart"",""Payment""]","[""Unregistered""]",9,6,5,4,1,0.833333,0.555556,0.666667
Llama_3.1_8B,few_shot,case_15_e_ticketing_for_bus,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_15_e_ticketing_for_bus\run_01.puml,dataset\case_15_e_ticketing_for_bus\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""CheckStatus"",""Confirmation"",""Login"",""LoginStart"",""Logout"",""ManageAccount"",""Payment"",""Register"",""Reservation""]","[""Book ticket"",""Check ticket status"",""Login"",""Logout"",""Manage account details"",""Payment"",""Create account"",""Validate registration""]","[{""ground_truth_state"":""CheckStatus"",""candidate_state"":""Check ticket status"",""ground_truth_normalized"":""check status"",""candidate_normalized"":""check ticket status"",""similarity"":0.749933,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Login"",""candidate_state"":""Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Logout"",""candidate_state"":""Logout"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""ManageAccount"",""candidate_state"":""Manage account details"",""ground_truth_normalized"":""manage account"",""candidate_normalized"":""manage account details"",""similarity"":0.876679,""match_type"":""strict""},{""ground_truth_state"":""Payment"",""candidate_state"":""Payment"",""ground_truth_normalized"":""payment"",""candidate_normalized"":""payment"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Register"",""candidate_state"":""Create account"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Confirmation"",""LoginStart"",""Reservation""]","[""Book ticket"",""Validate registration""]",9,8,6,3,2,0.75,0.666667,0.705882
Mistral,rag,case_15_e_ticketing_for_bus,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_15_e_ticketing_for_bus\run_01.puml,dataset\case_15_e_ticketing_for_bus\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""CheckStatus"",""Confirmation"",""Login"",""LoginStart"",""Logout"",""ManageAccount"",""Payment"",""Register"",""Reservation""]","[""[continue]"",""AccountManagementChoice"",""BookTicketChoice"",""CheckTicketStatusChoice"",""ConfirmationChoice"",""EditOrDeleteAccountChoice"",""LoggedInChoice"",""LoginChoice"",""LogoutChoice"",""PaymentChoice"",""RegistrationChoice"",""SuccessfulLoginChoice"",""SuccessfulPaymentChoice"",""SuccessfulRegistrationChoice"",""TicketStatusChoice"",""ValidationChoice""]","[{""ground_truth_state"":""CheckStatus"",""candidate_state"":""CheckTicketStatusChoice"",""ground_truth_normalized"":""check status"",""candidate_normalized"":""check ticket status choice"",""similarity"":0.661359,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Confirmation"",""candidate_state"":""ConfirmationChoice"",""ground_truth_normalized"":""confirmation"",""candidate_normalized"":""confirmation choice"",""similarity"":0.740829,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Login"",""candidate_state"":""LoginChoice"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login choice"",""similarity"":0.777856,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""LoginStart"",""candidate_state"":""SuccessfulLoginChoice"",""ground_truth_normalized"":""login start"",""candidate_normalized"":""successful login choice"",""similarity"":0.61978,""match_type"":""relaxed""},{""ground_truth_state"":""Logout"",""candidate_state"":""LogoutChoice"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout choice"",""similarity"":0.825721,""match_type"":""strict""},{""ground_truth_state"":""ManageAccount"",""candidate_state"":""AccountManagementChoice"",""ground_truth_normalized"":""manage account"",""candidate_normalized"":""account management choice"",""similarity"":0.787935,""match_type"":""relaxed""},{""ground_truth_state"":""Payment"",""candidate_state"":""PaymentChoice"",""ground_truth_normalized"":""payment"",""candidate_normalized"":""payment choice"",""similarity"":0.807112,""match_type"":""strict""},{""ground_truth_state"":""Register"",""candidate_state"":""RegistrationChoice"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration choice"",""similarity"":0.841064,""match_type"":""strict""}]","[""Reservation""]","[""[continue]"",""BookTicketChoice"",""EditOrDeleteAccountChoice"",""LoggedInChoice"",""SuccessfulPaymentChoice"",""SuccessfulRegistrationChoice"",""TicketStatusChoice"",""ValidationChoice""]",9,16,8,1,8,0.5,0.888889,0.64
Qwen_2.5_7B,rag,case_15_e_ticketing_for_bus,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_15_e_ticketing_for_bus\run_01.puml,dataset\case_15_e_ticketing_for_bus\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""CheckStatus"",""Confirmation"",""Login"",""LoginStart"",""Logout"",""ManageAccount"",""Payment"",""Register"",""Reservation""]","[""R8""]",[],"[""CheckStatus"",""Confirmation"",""Login"",""LoginStart"",""Logout"",""ManageAccount"",""Payment"",""Register"",""Reservation""]","[""R8""]",9,1,0,9,1,0.0,0.0,0.0
DeepSeek_R1_14B,few_shot,case_16_weather_monitoring_system,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_16_weather_monitoring_system\run_01.puml,dataset\case_16_weather_monitoring_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""login"",""Logout"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""NewLocation"",""Register"",""UserLocation"",""Display"",""WeatherStatus"",""WeeklyAnalysis""]","[""AdditionalDetails"",""End"",""LocationInput"",""LoggedIn"",""Not Logged In"",""SelectedInfo"",""WeatherSelection""]","[{""ground_truth_state"":""login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Logout"",""candidate_state"":""Not Logged In"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""not logged in"",""similarity"":0.574346,""match_type"":""relaxed""},{""ground_truth_state"":""UserLocation"",""candidate_state"":""LocationInput"",""ground_truth_normalized"":""user location"",""candidate_normalized"":""location input"",""similarity"":0.589003,""match_type"":""relaxed""},{""ground_truth_state"":""WeatherStatus"",""candidate_state"":""WeatherSelection"",""ground_truth_normalized"":""weather status"",""candidate_normalized"":""weather selection"",""similarity"":0.621425,""match_type"":""relaxed""}]","[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""NewLocation"",""Register"",""Display"",""WeeklyAnalysis""]","[""AdditionalDetails"",""End"",""SelectedInfo""]",17,7,4,13,3,0.571429,0.235294,0.333333
Llama_3.1_8B,few_shot,case_16_weather_monitoring_system,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_16_weather_monitoring_system\run_01.puml,dataset\case_16_weather_monitoring_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""login"",""Logout"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""NewLocation"",""Register"",""UserLocation"",""Display"",""WeatherStatus"",""WeeklyAnalysis""]","[""Authentication"",""Check Weather"",""Enter Details"",""Enter Location"",""Enter Member_ID"",""Enter Password"",""Failed Registration"",""Get Account Created"",""Get Additional Info"",""Get Selected Info"",""Get Weather Info"",""Invalid Location"",""Invalid Member_ID or Password"",""Log Out"",""Logout"",""Registration"",""Choose Detail"",""Select Option"",""Select Weather Option"",""Successful Login"",""View Additional Details""]","[{""ground_truth_state"":""login"",""candidate_state"":""Successful Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""successful login"",""similarity"":0.75129,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Logout"",""candidate_state"":""Log Out"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""NewLocation"",""candidate_state"":""Enter Location"",""ground_truth_normalized"":""new location"",""candidate_normalized"":""enter location"",""similarity"":0.595189,""match_type"":""relaxed""},{""ground_truth_state"":""Register"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""UserLocation"",""candidate_state"":""Invalid Location"",""ground_truth_normalized"":""user location"",""candidate_normalized"":""invalid location"",""similarity"":0.570092,""match_type"":""relaxed""},{""ground_truth_state"":""Display"",""candidate_state"":""View Additional Details"",""ground_truth_normalized"":""view"",""candidate_normalized"":""view additional details"",""similarity"":0.592424,""match_type"":""relaxed""},{""ground_truth_state"":""WeatherStatus"",""candidate_state"":""Check Weather"",""ground_truth_normalized"":""weather status"",""candidate_normalized"":""check weather"",""similarity"":0.72821,""match_type"":""relaxed""}]","[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""WeeklyAnalysis""]","[""Authentication"",""Enter Details"",""Enter Member_ID"",""Enter Password"",""Failed Registration"",""Get Account Created"",""Get Additional Info"",""Get Selected Info"",""Get Weather Info"",""Invalid Member_ID or Password"",""Logout"",""Choose Detail"",""Select Option"",""Select Weather Option""]",17,21,7,10,14,0.333333,0.411765,0.368421
Mistral,rag,case_16_weather_monitoring_system,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_16_weather_monitoring_system\run_01.puml,dataset\case_16_weather_monitoring_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""login"",""Logout"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""NewLocation"",""Register"",""UserLocation"",""Display"",""WeatherStatus"",""WeeklyAnalysis""]","[""DetailsView"",""DewPoint"",""EndProcess"",""EndRegistration"",""EndSession"",""Humidity"",""InvalidLocation"",""CheckLocation"",""Logout"",""NewUser"",""Pressure"",""Rainfall"",""Registration"",""RegisteredUser"",""SaveInfo"",""Temperature"",""ValidLocation"",""WeatherSelection""]","[{""ground_truth_state"":""login"",""candidate_state"":""RegisteredUser"",""ground_truth_normalized"":""login"",""candidate_normalized"":""registration user"",""similarity"":0.567153,""match_type"":""relaxed""},{""ground_truth_state"":""Logout"",""candidate_state"":""Logout"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""MeasureDewPoint"",""candidate_state"":""DewPoint"",""ground_truth_normalized"":""measure dew point"",""candidate_normalized"":""dew point"",""similarity"":0.806935,""match_type"":""strict""},{""ground_truth_state"":""MeasureHumidity"",""candidate_state"":""Humidity"",""ground_truth_normalized"":""measure humidity"",""candidate_normalized"":""humidity"",""similarity"":0.771521,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""MeasurePressure"",""candidate_state"":""Pressure"",""ground_truth_normalized"":""measure pressure"",""candidate_normalized"":""pressure"",""similarity"":0.700481,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""MeasureRainfall"",""candidate_state"":""Rainfall"",""ground_truth_normalized"":""measure rainfall"",""candidate_normalized"":""rainfall"",""similarity"":0.802668,""match_type"":""strict""},{""ground_truth_state"":""MeasureTemperature"",""candidate_state"":""Temperature"",""ground_truth_normalized"":""measure temperature"",""candidate_normalized"":""temperature"",""similarity"":0.739286,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""NewLocation"",""candidate_state"":""CheckLocation"",""ground_truth_normalized"":""new location"",""candidate_normalized"":""location"",""similarity"":0.713312,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Register"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""UserLocation"",""candidate_state"":""ValidLocation"",""ground_truth_normalized"":""user location"",""candidate_normalized"":""valid location"",""similarity"":0.620118,""match_type"":""relaxed""},{""ground_truth_state"":""Display"",""candidate_state"":""DetailsView"",""ground_truth_normalized"":""view"",""candidate_normalized"":""details view"",""similarity"":0.684503,""match_type"":""relaxed""},{""ground_truth_state"":""WeatherStatus"",""candidate_state"":""WeatherSelection"",""ground_truth_normalized"":""weather status"",""candidate_normalized"":""weather selection"",""similarity"":0.621425,""match_type"":""relaxed""}]","[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""WeeklyAnalysis""]","[""EndProcess"",""EndRegistration"",""EndSession"",""InvalidLocation"",""NewUser"",""SaveInfo""]",17,18,12,5,6,0.666667,0.705882,0.685714
Qwen_2.5_7B,rag,case_16_weather_monitoring_system,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_16_weather_monitoring_system\run_01.puml,dataset\case_16_weather_monitoring_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""login"",""Logout"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""NewLocation"",""Register"",""UserLocation"",""Display"",""WeatherStatus"",""WeeklyAnalysis""]","[""AccountCreated"",""CheckWeather"",""DetailsChosen"",""EndProcess"",""EndSession"",""ExistingUser"",""LocationValid"",""LoginSuccess"",""MainMenu"",""CreateAccount"",""ViewDetails"",""ShowWeatherInfo"",""WeatherInfoSelected""]","[{""ground_truth_state"":""login"",""candidate_state"":""LoginSuccess"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login success"",""similarity"":0.737062,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Logout"",""candidate_state"":""EndSession"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""end session"",""similarity"":0.562578,""match_type"":""relaxed""},{""ground_truth_state"":""NewLocation"",""candidate_state"":""LocationValid"",""ground_truth_normalized"":""new location"",""candidate_normalized"":""location valid"",""similarity"":0.548206,""match_type"":""relaxed""},{""ground_truth_state"":""Register"",""candidate_state"":""CreateAccount"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""UserLocation"",""candidate_state"":""ExistingUser"",""ground_truth_normalized"":""user location"",""candidate_normalized"":""existing user"",""similarity"":0.545275,""match_type"":""relaxed""},{""ground_truth_state"":""Display"",""candidate_state"":""ViewDetails"",""ground_truth_normalized"":""view"",""candidate_normalized"":""view details"",""similarity"":0.833218,""match_type"":""strict""},{""ground_truth_state"":""WeatherStatus"",""candidate_state"":""WeatherInfoSelected"",""ground_truth_normalized"":""weather status"",""candidate_normalized"":""weather info selected"",""similarity"":0.735104,""match_type"":""relaxed""}]","[""Alert"",""FuturePrediction"",""Graph"",""LiveUpdate"",""MeasureDewPoint"",""MeasureHumidity"",""MeasurePressure"",""MeasureRainfall"",""MeasureTemperature"",""WeeklyAnalysis""]","[""AccountCreated"",""CheckWeather"",""DetailsChosen"",""EndProcess"",""MainMenu"",""ShowWeatherInfo""]",17,13,7,10,6,0.538462,0.411765,0.466667
DeepSeek_R1_14B,few_shot,case_18_digidoclocker,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_18_digidoclocker\run_01.puml,dataset\case_18_digidoclocker\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]",[],[],"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]",[],9,0,0,9,0,0.0,0.0,0.0
Llama_3.1_8B,few_shot,case_18_digidoclocker,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_18_digidoclocker\run_01.puml,dataset\case_18_digidoclocker\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""Certificate Application"",""Citizen Login"",""Citizen Profile"",""Citizen Registration"",""Document Upload"",""EndSession"",""Initial"",""Multiple Certificate Request"",""Reapply for Certificate"",""Registrar Request""]","[{""ground_truth_state"":""Apply for a Certificate"",""candidate_state"":""Certificate Application"",""ground_truth_normalized"":""apply for a certificate"",""candidate_normalized"":""apply certificate"",""similarity"":0.960818,""match_type"":""strict""},{""ground_truth_state"":""Certificate Sent to User"",""candidate_state"":""Multiple Certificate Request"",""ground_truth_normalized"":""certificate submit to user"",""candidate_normalized"":""multiple certificate request"",""similarity"":0.506766,""match_type"":""relaxed""},{""ground_truth_state"":""Login"",""candidate_state"":""Citizen Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""citizen login"",""similarity"":0.652814,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Registrar asks a Certificate for verification"",""candidate_state"":""Registrar Request"",""ground_truth_normalized"":""registrar asks a certificate for verification"",""candidate_normalized"":""registrar request"",""similarity"":0.650591,""match_type"":""relaxed""},{""ground_truth_state"":""Registration"",""candidate_state"":""Citizen Registration"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""citizen registration"",""similarity"":0.776612,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Upload a Document"",""candidate_state"":""Document Upload"",""ground_truth_normalized"":""upload a document"",""candidate_normalized"":""document upload"",""similarity"":0.958088,""match_type"":""strict""},{""ground_truth_state"":""View Profile"",""candidate_state"":""Citizen Profile"",""ground_truth_normalized"":""view profile"",""candidate_normalized"":""citizen profile"",""similarity"":0.5873,""match_type"":""relaxed""}]","[""Digitlocker provides the Certificate"",""validate the Type of User""]","[""EndSession"",""Initial"",""Reapply for Certificate""]",9,10,7,2,3,0.7,0.777778,0.736842
Mistral,rag,case_18_digidoclocker,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_18_digidoclocker\run_01.puml,dataset\case_18_digidoclocker\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""Citizen"",""Login"",""Registration""]","[{""ground_truth_state"":""Login"",""candidate_state"":""Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Registration"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Registrar asks a Certificate for verification"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""Citizen""]",9,3,2,7,1,0.666667,0.222222,0.333333
